Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,T:.Protein.names,Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,C:.Only.identified.by.site,C:.Reverse,C:.Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],Valid.values,N:.Valid.values.15.min,N:.Valid.values.30.min,N:.Valid.values.60.min,N:.Valid.values.unstim,15.min.FG.167.neu,15.min.FG.168.neu,15.min.FG.169.neu,15.min.FG.170.neu,30.min.FG171.neu,30.min.FG172.neu,30.min.FG173.neu,30.min.FG174.neu,60.min.FG175.neu,60.min.FG176.neu,60.min.FG177.neu,60.min.FG178.neu,unstim.FG163.neu,unstim.FG164.neu,unstim.FG165.neu,unstim.FG166.neu,ORIGIN,PULLED_PROTEIN,KO
FALSE,1.09264224171645,1.09145045280457,CON__P01966,CON__P01966,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,3,15.184,16,4,4,4,4,15.6693687438965,16.5156688690186,16.879768371582,15.5534687042236,15.984468460083,17.2450695037842,16.7082691192627,17.3789691925049,15.3044681549072,15.4901685714722,16.2804679870605,15.8590688705444,15.4338684082031,16.6234683990479,16.1541690826416,14.7394685745239,30,MYD88,IRAK1
FALSE,0.834570840791318,1.05367565155029,CON__P02533;CON__Q6IFX2;Q6IFX2;CON__Q61782,CON__P02533,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,21,51.621,16,4,4,4,4,16.8570690155029,19.534969329834,19.9190692901611,18.9157695770264,19.2308692932129,20.317268371582,18.4543685913086,19.2077693939209,19.6592693328857,18.389669418335,18.4695682525635,18.8088684082031,16.7892684936523,18.6512680053711,18.4824676513672,19.0725688934326,30,MYD88,IRAK1
TRUE,2.1858948239151,1.85099983215332,CON__P02538;CON__P07744;P07744;CON__H-INV:HIT000292931,CON__P02538,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,28,60.044,16,4,4,4,4,16.7520694732666,19.8119678497314,20.7008686065674,20.4431686401367,20.0055694580078,20.8719692230225,19.844367980957,20.0297679901123,19.6810684204102,18.0495681762695,18.4692687988281,18.0409679412842,17.2286682128906,18.771068572998,18.3703689575195,18.9775695800781,30,MYD88,IRAK1
FALSE,0.0912987853068166,-0.249025106430054,CON__P02662,CON__P02662,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,3,22.975,15,3,4,4,4,16.0742683410645,14.7845687866211,15.0868682861328,NA,14.5501689910889,15.5153684616089,15.3144683837891,13.1854686737061,16.8734683990479,13.3495683670044,16.7217693328857,16.66796875,12.4941692352295,16.3708686828613,15.082368850708,15.6141681671143,30,MYD88,IRAK1
FALSE,0.645629774018533,-0.898000001907349,CON__P02663,CON__P02663,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,2,24.348,16,4,4,4,4,16.1872692108154,13.9096689224243,14.1021690368652,13.6097688674927,14.4199686050415,13.4797687530518,14.7752685546875,15.1248683929443,15.7619686126709,14.7341690063477,16.1925678253174,16.1585693359375,13.8411684036255,16.2774677276611,15.1286687850952,16.1445693969727,30,MYD88,IRAK1
FALSE,0,0.429466565450033,CON__P02666,CON__P02666,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,1,23.583,10,3,1,3,3,11.957368850708,12.8753690719604,15.15846824646,NA,14.4880685806274,NA,NA,NA,16.3558692932129,NA,16.3820686340332,15.5182685852051,NA,13.8321685791016,13.2773685455322,15.0662689208984,30,MYD88,IRAK1
FALSE,0.0572431794311103,-0.20597505569458,CON__P02768-1,CON__P02768-1,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,14,69.366,16,4,4,4,4,13.850869178772,14.1056690216064,15.0397682189941,14.5716686248779,14.2195692062378,18.0345687866211,14.8410682678223,14.5379686355591,14.8350687026978,14.7224683761597,14.0794687271118,14.3524684906006,13.8260688781738,18.0100688934326,14.6580686569214,15.9628686904907,30,MYD88,IRAK1
FALSE,0.446917959559509,-1.12977504730225,CON__P02769,CON__P02769,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,46,69.293,16,4,4,4,4,21.7677688598633,20.6605682373047,20.3959693908691,22.4812679290771,19.9195690155029,19.0976696014404,20.6575679779053,20.4217681884766,24.3408679962158,19.0064678192139,21.8124694824219,20.1527690887451,18.4830684661865,23.0815696716309,20.329568862915,22.7214679718018,30,MYD88,IRAK1
TRUE,2.79978861516303,2.72322487831116,CON__P04259,CON__P04259,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,28,59.998,14,3,4,3,4,NA,12.7838687896729,15.1434688568115,15.3025684356689,14.4188690185547,15.8052682876587,16.1395683288574,14.8191690444946,13.7771692276001,12.430869102478,13.5990686416626,NA,11.9468688964844,13.0846691131592,12.2008686065674,13.0575685501099,30,MYD88,IRAK1
FALSE,0.500847388929827,0.491275310516357,CON__P04264,CON__P04264,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,43,66.017,16,4,4,4,4,23.5420684814453,25.0962696075439,25.6244678497314,25.3613681793213,25.6822681427002,24.5730686187744,25.1569690704346,25.4768695831299,25.4286689758301,25.3578681945801,25.0197677612305,25.6459693908691,23.683069229126,25.0609683990479,24.7367687225342,25.4432678222656,30,MYD88,IRAK1
FALSE,0,NA,CON__P08730-1;P08730,CON__P08730-1;P08730,"Keratin, type I cytoskeletal 13",Krt13,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,8,47.754,5,2,0,0,3,NA,11.6591691970825,NA,9.44066905975342,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4936685562134,9.6335391998291,10.7639684677124,30,MYD88,IRAK1
FALSE,1.17325097219115,1.34814977645874,CON__P08779;CON__Q9Z2K1;CON__Q3ZAW8;Q9Z2K1,CON__P08779,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,25,51.267,16,4,4,4,4,18.2468681335449,20.1681690216064,21.2622680664063,20.5176677703857,20.8870677947998,21.1463680267334,20.1669692993164,20.445068359375,20.2785682678223,19.5825691223145,20.0160694122314,19.9407691955566,17.6928691864014,19.7629680633545,19.518669128418,20.2783679962158,30,MYD88,IRAK1
FALSE,0.975530300965274,2.08645033836365,CON__P12763,CON__P12763,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,4,38.418,16,4,4,4,4,18.3632678985596,16.5538692474365,17.1675682067871,16.2213687896729,16.2008686065674,15.2341690063477,16.6957683563232,17.4155693054199,14.7479686737061,14.7396688461304,15.661768913269,15.00696849823,12.16676902771,13.2599687576294,15.0975685119629,16.6762676239014,30,MYD88,IRAK1
FALSE,0.320367107997579,0.361474990844727,CON__P13645;CON__Q148H6;CON__Q7Z3Y7;CON__Q7Z3Z0;CON__Q7Z3Y8,CON__P13645,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,30,59.51,16,4,4,4,4,22.6250686645508,24.1558685302734,24.4877681732178,24.0834693908691,24.4742679595947,23.9202690124512,24.2219696044922,24.6991691589355,24.8219680786133,24.4880695343018,23.7916679382324,24.7198696136475,22.8423690795898,24.9311695098877,23.7329692840576,24.3632678985596,30,MYD88,IRAK1
FALSE,1.09972895058862,0.993850708007813,CON__P13647,CON__P13647,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,29,62.378,16,4,4,4,4,19.0733680725098,20.6656684875488,21.2933692932129,20.48046875,21.030969619751,20.8847694396973,21.1418685913086,20.9876689910889,20.763069152832,20.5604686737061,20.2078685760498,20.7295684814453,18.6358680725098,20.5482692718506,20.2449684143066,20.6407680511475,30,MYD88,IRAK1
FALSE,0.577235152322274,0.84945011138916,CON__P15636,CON__P15636,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,13,68.124,16,4,4,4,4,25.8523693084717,26.1895694732666,26.4517688751221,26.3090686798096,26.805269241333,27.5385684967041,26.2854690551758,26.9684677124023,25.9313678741455,26.4100685119629,26.8719692230225,26.5379695892334,24.1781692504883,26.4746685028076,26.4634685516357,27.083667755127,30,MYD88,IRAK1
FALSE,0.353051124898431,1.86926714579264,CON__P19013,CON__P19013,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,12,63.91,9,2,3,1,3,NA,13.7629690170288,12.10666847229,NA,15.8700685501099,NA,14.8285684585571,13.8690690994263,17.7138690948486,NA,NA,NA,9.21546840667725,NA,13.1796684265137,16.5647678375244,30,MYD88,IRAK1
FALSE,0.290312050626835,0.240300178527832,CON__P35527,CON__P35527,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,34,62.129,16,4,4,4,4,22.4690685272217,24.492467880249,24.9073696136475,23.620267868042,23.92746925354,23.6866683959961,23.1930694580078,24.124568939209,25.2638683319092,24.1444683074951,23.6601696014404,24.451868057251,22.6998691558838,23.7828693389893,23.5128688812256,23.974967956543,30,MYD88,IRAK1
FALSE,0.0358440841987962,0.0386257171630859,CON__P35908;CON__H-INV:HIT000016045;CON__REFSEQ:XP_932229,CON__P35908,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,41,65.865,16,4,4,4,4,20.7152690887451,22.0282688140869,23.3042678833008,22.780668258667,22.9038696289063,21.9171695709229,22.8587684631348,23.1168689727783,23.6608695983887,22.9701690673828,22.7450695037842,23.5599689483643,22.2463684082031,22.4280681610107,22.5499687194824,23.4177684783936,30,MYD88,IRAK1
FALSE,0.983739755131621,1.66907453536987,CON__P48668,CON__P48668,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,28,60.024,14,3,4,3,4,NA,13.6899690628052,15.1869688034058,15.7821683883667,15.5282688140869,15.6981687545776,13.0686683654785,14.0140686035156,12.8675689697266,12.463568687439,13.3610687255859,NA,11.1155691146851,13.5468692779541,13.3071689605713,13.6632690429688,30,MYD88,IRAK1
FALSE,0,8.09433269500732,CON__P78386;CON__Q9NSB4;Q99M74,CON__P78386,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,16,55.802,4,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,20.0747680664063,NA,NA,NA,NA,10.98166847229,NA,12.7498683929443,12.2097692489624,30,MYD88,IRAK1
TRUE,2.01629239037342,2.5476496219635,CON__Q04695,CON__Q04695,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,15,48.105,16,4,4,4,4,12.5519685745239,15.2418689727783,15.0221681594849,16.8338680267334,16.9147682189941,17.8538684844971,17.9784679412842,16.2470684051514,16.1563682556152,15.1936683654785,16.3375682830811,15.4271688461304,13.3324689865112,14.5561685562134,14.9481687545776,15.9667682647705,30,MYD88,IRAK1
FALSE,0,6.10496679941813,CON__Q14525;CON__Q497I4;Q497I4;CON__Q92764;Q6IFX3;CON__O76015;CON__O76014,CON__Q14525,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,17,46.213,6,1,1,1,3,NA,10.8344688415527,NA,NA,NA,NA,NA,20.4477691650391,13.4728689193726,NA,NA,NA,13.7982692718506,NA,13.2046689987183,16.0254688262939,30,MYD88,IRAK1
FALSE,0.503726548520344,3.25716654459635,CON__Q14CN4-1;CON__Q6IME9;Q6IME9,CON__Q14CN4-1;CON__Q6IME9;Q6IME9,"Keratin, type II cytoskeletal 72",Krt72,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,4,55.877,6,0,2,1,3,NA,NA,NA,NA,NA,NA,10.7787685394287,17.4169692993164,11.5237684249878,NA,NA,NA,9.59516906738281,NA,10.5135688781738,12.413369178772,30,MYD88,IRAK1
FALSE,0.365746466851731,0.387650012969971,CON__Q1RMK2,CON__Q1RMK2,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,10,65.056,16,4,4,4,4,18.2588691711426,17.3027687072754,18.0576686859131,16.4294681549072,16.9698677062988,16.4292678833008,15.1890687942505,16.4239692687988,16.969367980957,17.2989692687988,15.5849685668945,17.6765689849854,15.4126682281494,15.7117681503296,15.7157688140869,16.6213684082031,30,MYD88,IRAK1
TRUE,2.96451583649402,2.23245000839233,CON__Q28107;O88783,CON__Q28107,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,12,248.98,16,4,4,4,4,14.1669683456421,14.4768686294556,15.1502685546875,14.8488683700562,14.3707685470581,14.7767686843872,13.5790691375732,14.7160682678223,13.8307685852051,13.5409688949585,13.7136688232422,13.4254684448242,11.7520685195923,12.8207683563232,11.6905689239502,12.2494688034058,30,MYD88,IRAK1
FALSE,0.0966637146973928,-0.198650121688843,CON__Q2UVX4,CON__Q2UVX4,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,3,187.37,16,4,4,4,4,13.7279691696167,12.9362688064575,14.5611686706543,14.1108684539795,14.0507688522339,14.3161687850952,12.6610689163208,11.5092687606812,14.1465692520142,13.6988687515259,12.2419691085815,13.5576686859131,13.2352685928345,13.2419691085815,12.5200691223145,14.334568977356,30,MYD88,IRAK1
FALSE,0.542049138908741,0.815975427627563,CON__Q32MB2;CON__Q7RTS7;CON__Q3SY84,CON__Q32MB2;CON__Q7RTS7;CON__Q3SY84,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,5,58.923,16,4,4,4,4,15.2839689254761,16.8740692138672,18.1660690307617,17.423168182373,18.3672695159912,16.222469329834,17.9118690490723,18.5734691619873,17.8722686767578,17.6305694580078,17.6440677642822,18.3203678131104,15.6261682510376,17.2049694061279,17.3543682098389,17.6256694793701,30,MYD88,IRAK1
FALSE,1.3959645511925,1.45092487335205,CON__Q3SX09;CON__P02070;P02104;P02089;P02088,CON__Q3SX09,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,4,22.06,16,4,4,4,4,16.0004692077637,14.6072683334351,15.9781684875488,15.3950681686401,15.6999683380127,16.4575691223145,15.1085681915283,17.3512687683105,11.5975685119629,14.9105682373047,15.4730682373047,15.7891683578491,14.4359683990479,15.3139686584473,14.0937690734863,14.9699687957764,30,MYD88,IRAK1
TRUE,4.72175725134613,3.38014960289001,CON__Q3SX14,CON__Q3SX14,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,18,85.686,16,4,4,4,4,17.1292686462402,17.4431686401367,17.8467693328857,17.549768447876,17.4150676727295,17.0339679718018,17.1740684509277,17.366569519043,17.0596694946289,16.0793685913086,15.7386684417725,16.9575691223145,13.3294687271118,13.5837688446045,14.0229692459106,14.5328683853149,30,MYD88,IRAK1
FALSE,0.0611913822076091,-0.118674993515015,CON__Q3ZBS7;P29788,CON__Q3ZBS7,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,5,54.099,16,4,4,4,4,16.5653686523438,16.8593692779541,17.7549686431885,16.7081680297852,16.8586692810059,17.3746681213379,14.4891691207886,16.8975677490234,15.300968170166,16.3457679748535,16.5992679595947,16.8752689361572,16.0583686828613,16.9622688293457,16.2214679718018,16.852668762207,30,MYD88,IRAK1
FALSE,0.141828304567858,-0.229249954223633,CON__Q5D862,CON__Q5D862,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,7,248.07,16,4,4,4,4,12.5588684082031,14.4968690872192,14.6187686920166,13.0837688446045,15.2921686172485,13.318868637085,14.3777685165405,14.5814685821533,14.4952688217163,13.7256689071655,14.1453685760498,15.2998685836792,13.385368347168,14.6096687316895,14.9246683120728,15.5675687789917,30,MYD88,IRAK1
FALSE,0.08685025868535,0.184200286865234,CON__Q6KB66-1,CON__Q6KB66-1,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,5,50.525,16,4,4,4,4,10.6283683776855,13.2699689865112,14.9665689468384,12.9393692016602,14.8991689682007,11.7581691741943,14.7371683120728,13.3871688842773,14.2562685012817,13.2992687225342,13.5787687301636,14.8095684051514,12.8103685379028,13.5433683395386,13.8946685791016,13.7964687347412,30,MYD88,IRAK1
FALSE,0.427647640861829,0.4649498462677,CON__Q8N1N4-2;CON__Q7RTT2,CON__Q8N1N4-2;CON__Q7RTT2,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,15,56.964,16,4,4,4,4,15.7813682556152,17.0421676635742,17.5604686737061,16.8359680175781,17.9464683532715,16.5531692504883,16.8867683410645,17.8182678222656,17.5083694458008,16.738468170166,16.8047695159912,17.868968963623,15.9789686203003,17.252368927002,16.6167678833008,17.496768951416,30,MYD88,IRAK1
FALSE,0.111988591935372,0.155824661254883,CON__Q7Z794,CON__Q7Z794,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,12,61.802,16,4,4,4,4,14.4395685195923,15.1567687988281,16.2254676818848,16.3245677947998,16.4664688110352,16.0829677581787,15.4803686141968,16.7636680603027,16.4597682952881,15.4212684631348,15.1828689575195,16.3761692047119,14.9234685897827,16.862268447876,16.5802688598633,15.8041687011719,30,MYD88,IRAK1
FALSE,0.340723234854186,0.492524147033691,CON__Q86YZ3,CON__Q86YZ3,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,14,282.39,16,4,4,4,4,15.4283685684204,17.3191680908203,17.1110687255859,16.3433685302734,16.8137683868408,15.6514682769775,17.2088680267334,16.8357677459717,15.4509687423706,14.7222681045532,15.5898685455322,15.835168838501,14.7269687652588,16.6065692901611,16.0638694763184,17.1423683166504,30,MYD88,IRAK1
FALSE,0.101795623190204,-0.263624827067057,CON__Q9C075,CON__Q9C075,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,2,48.131,15,4,3,4,4,12.6155691146851,13.7475690841675,13.1941690444946,12.9922685623169,13.358868598938,10.7499189376831,NA,13.6156692504883,13.1506690979004,9.59454917907715,12.1763687133789,13.8927688598633,11.9029684066772,12.5935688018799,12.7339687347412,14.1232690811157,30,MYD88,IRAK1
FALSE,1.23939069880262,0.980074882507324,CON__Q9U6Y5,CON__Q9U6Y5,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,7,28.106,16,4,4,4,4,22.0598678588867,22.2429695129395,22.6310691833496,22.7114696502686,22.6184692382813,22.3192691802979,23.0205688476563,22.8436679840088,22.264669418335,22.3135681152344,22.3467693328857,21.9432697296143,20.6769695281982,22.1593685150146,21.5978679656982,22.4474697113037,30,MYD88,IRAK1
FALSE,0.55871575316195,-1.64187479019165,CON__Streptavidin,CON__Streptavidin,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,1,16.622,10,3,2,1,4,15.8382682800293,NA,15.7668685913086,15.9682683944702,16.1634693145752,13.4761686325073,NA,NA,NA,10.9840688705444,NA,NA,14.5545692443848,17.4265689849854,16.4657688140869,17.3998680114746,30,MYD88,IRAK1
FALSE,0.215925407776365,-0.397875308990479,D3YXK2,D3YXK2,Scaffold attachment factor B1,Safb,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,16,105.1,16,4,4,4,4,16.8045692443848,17.0034694671631,17.5733680725098,17.1179695129395,17.4544677734375,17.3531684875488,14.7600688934326,16.1148681640625,15.9338684082031,14.8012685775757,14.9354686737061,16.3827686309814,15.6966686248779,17.3314685821533,17.0825691223145,17.1633682250977,30,MYD88,IRAK1
FALSE,0.23386272263321,0.320254961649576,E9PVA8,E9PVA8,NA,Gcn1l1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,293.02,14,4,3,3,4,9.76426887512207,10.2281684875488,6.84669876098633,11.5074691772461,10.1412487030029,9.98457908630371,8.3113489151001,NA,NA,8.10606861114502,10.9845685958862,11.7651691436768,8.86056900024414,9.75484848022461,8.91466903686523,9.10512924194336,30,MYD88,IRAK1
FALSE,0.594064961939252,0.554775238037109,E9PVX6,E9PVX6,NA,Mki67,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,86,350.86,16,4,4,4,4,17.35426902771,18.059268951416,18.393367767334,18.2027683258057,17.9896678924561,18.735668182373,18.7374687194824,19.3476696014404,17.4020690917969,17.633768081665,17.4834690093994,17.8593692779541,17.4375686645508,19.0737686157227,18.1311683654785,17.9488677978516,30,MYD88,IRAK1
FALSE,0.0942499015326191,0.228827714920044,E9PYL2,E9PYL2,NA,Prr12,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,211.87,11,4,2,1,4,10.2842683792114,10.2281684875488,11.3145685195923,11.8187685012817,10.3877086639404,10.2721090316772,NA,NA,9.99886894226074,NA,NA,NA,8.49186897277832,10.8218688964844,11.0454683303833,10.0451183319092,30,MYD88,IRAK1
FALSE,0.238586154244038,-0.201499938964844,E9PZJ8,E9PZJ8,Activating signal cointegrator 1 complex subunit 3,Ascc3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,56,250.55,16,4,4,4,4,16.8770694732666,17.6336688995361,17.4889678955078,17.6507682800293,17.0190677642822,17.1438694000244,17.1935691833496,16.6207695007324,17.1737689971924,16.4344692230225,16.9461688995361,16.8393688201904,16.3565692901611,17.7824687957764,17.075569152832,17.5686683654785,30,MYD88,IRAK1
FALSE,0.133563652309015,0.364917516708374,E9PZM4,E9PZM4,Chromodomain-helicase-DNA-binding protein 2,Chd2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,210.8,15,4,4,3,4,10.4080686569214,12.7783689498901,12.7712688446045,10.5136690139771,10.0355892181396,12.2695684432983,10.8318691253662,8.11331844329834,NA,11.1879692077637,9.72711849212646,7.84456920623779,8.33926868438721,10.0603685379028,10.6759691238403,10.7150688171387,30,MYD88,IRAK1
FALSE,1.30849812438053,0.824749708175659,E9Q286,E9Q286,Little elongation complex subunit 1,Ice1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,242.25,16,4,4,4,4,11.9654684066772,12.4339685440063,13.0098686218262,11.7874689102173,12.461368560791,12.4134683609009,13.1137685775757,12.7057685852051,12.0983686447144,11.5861692428589,12.3730688095093,10.2829685211182,11.4925689697266,12.6647691726685,11.3511686325073,11.8868684768677,30,MYD88,IRAK1
FALSE,0.980210876304738,1.17735004425049,E9Q3L2,E9Q3L2,NA,Pi4ka,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,10,237.04,16,4,4,4,4,13.8012685775757,12.6435689926147,12.910569190979,12.4825687408447,12.6991691589355,11.6293687820435,12.3048686981201,11.3916692733765,12.9002685546875,11.7909688949585,10.1621189117432,10.8142690658569,9.32056903839111,11.5692691802979,11.6317691802979,10.7940683364868,30,MYD88,IRAK1
FALSE,1.04042978122333,0.394500017166138,E9Q555,E9Q555,E3 ubiquitin-protein ligase RNF213,Rnf213,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,43,584.78,16,4,4,4,4,14.0735683441162,14.8478689193726,14.8550682067871,14.0664691925049,14.3700685501099,14.0292692184448,14.276668548584,14.5302686691284,14.4906692504883,13.7691688537598,13.1801691055298,14.1783685684204,13.8769683837891,13.9745683670044,13.4857692718506,14.2909688949585,30,MYD88,IRAK1
FALSE,0.672249150556681,0.843075037002563,E9Q557,E9Q557,Desmoplakin,Dsp,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,16,332.91,16,4,4,4,4,14.3324689865112,15.402868270874,15.5145683288574,15.1439685821533,15.5966682434082,15.2811689376831,15.1593685150146,15.589168548584,15.2767686843872,15.3591690063477,14.9492683410645,15.1320686340332,13.3885688781738,15.4723682403564,13.6966686248779,15.6964683532715,30,MYD88,IRAK1
FALSE,0.0361958281014052,0.0743756294250488,E9Q5C9,E9Q5C9,NA,Nolc1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,9,73.697,16,4,4,4,4,15.8703689575195,16.438268661499,18.5455684661865,15.6992683410645,16.5282688140869,17.47926902771,16.2056694030762,19.1670684814453,15.5541687011719,16.2728691101074,16.0535678863525,17.1709690093994,16.6335678100586,17.7327690124512,17.6020679473877,17.1143684387207,30,MYD88,IRAK1
FALSE,0.105100619703985,-0.25983738899231,E9Q5F9,E9Q5F9,Histone-lysine N-methyltransferase SETD2,Setd2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,285.66,16,4,4,4,4,12.2836685180664,12.0548686981201,11.8362684249878,10.3916692733765,9.58956909179688,10.7635583877563,11.3828687667847,10.1884288787842,8.85114860534668,11.1610689163208,10.7181692123413,9.9646692276001,8.41296863555908,10.7450685501099,12.0831689834595,11.7225685119629,30,MYD88,IRAK1
