Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,T:.Protein.names,Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,C:.Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],Valid.values,N:.Valid.values.unstim,N:.Valid.values.15.min.stim,N:.Valid.values.30.min.stim,N:.Valid.values.WT.control,FG26..unstim,FG27..unstim,FG29..unstim,FG30..15.min.stim,FG32..15.min.stim,FG33..15.min.stim,FG34..30..min.stim,FG35..30.min.stim,FG36..30.min.stim,FG50.WT.control,FG51.WT.control,FG52.WT.control,FG53.WT.control,ORIGIN,PULLED_PROTEIN,KO
FALSE,1.77278356611469,-1.22106679280599,B1ARD6,B1ARD6,NA,Slfn9,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,7,103.99,15,4,3,4,4,17.9843006134033,17.9265995025635,17.0967998504639,17.0226001739502,15.9056005477905,17.6634006500244,16.6116008758545,16.2227993011475,16.5100994110107,18.2936000823975,19.5356998443604,18.3707008361816,19.0223007202148,30,IRAK1,NONE
FALSE,0,-3.02410697937012,B1AVY7,B1AVY7,Kinesin-like protein KIF16B,Kif16b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,150.06,7,4,2,1,0,12.2393999099731,13.5257997512817,12.4948997497559,9.49532985687256,9.43004989624023,NA,NA,NA,9.7292594909668,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0,-1.5747667948405,B1AVZ0,B1AVZ0,Uracil phosphoribosyltransferase homolog,Uprt,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,34.278,8,4,3,1,0,16.8500995635986,16.0888004302979,16.8393993377686,16.030200958252,15.831600189209,17.271900177002,NA,15.0179996490479,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.476970272709676,-0.406567255655926,B1AY10,B1AY10,Transcriptional repressor NF-X1,Nfx1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,13,123.81,16,4,4,4,4,18.2045001983643,17.8754005432129,17.5410995483398,17.9360008239746,17.5134010314941,17.8299999237061,17.9293994903564,17.6103992462158,16.861499786377,20.4228992462158,20.2443008422852,19.1772994995117,20.5407009124756,30,IRAK1,NONE
FALSE,1.05900569138278,1.00586636861166,B1AY13,B1AY13,Ubiquitin carboxyl-terminal hydrolase 24,Usp24,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,8,294,16,4,4,4,4,18.9185009002686,17.9067993164063,18.9381008148193,18.5412006378174,19.2761001586914,19.7327003479004,19.9782009124756,19.0287990570068,19.7740001678467,20.8404998779297,23.842700958252,23.4151000976563,21.0118007659912,30,IRAK1,NONE
FALSE,1.19618582149558,-0.280232747395832,B1AZI6,B1AZI6,THO complex subunit 2,Thoc2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,26,182.77,16,4,4,4,4,18.8589992523193,18.6443996429443,18.5210990905762,18.6648998260498,18.326000213623,18.9939002990723,18.4692993164063,18.411600112915,18.3029003143311,22.2140007019043,22.4493007659912,22.1553001403809,22.4855003356934,30,IRAK1,NONE
FALSE,1.81020510398876,0.955566724141439,B2RQC2,B2RQC2,Ubiquitin carboxyl-terminal hydrolase 42,Usp42,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,146.22,13,4,3,3,3,13.2398996353149,13.5460996627808,12.7769002914429,14.8726005554199,13.3985996246338,13.8575000762939,14.1749000549316,13.9995994567871,14.2551002502441,17.5097999572754,17.8199996948242,NA,18.8048992156982,30,IRAK1,NONE
FALSE,0.947119134064483,0.432933171590172,B2RQC6;Q8C196,B2RQC6,CAD protein;Glutamine-dependent carbamoyl-phosphate synthase;Aspartate carbamoyltransferase;Dihydroorotase,Cad,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,120,243.24,16,4,4,4,4,26.8796005249023,26.7900009155273,26.6035995483398,26.8019008636475,26.9545001983643,27.5123996734619,27.585599899292,26.9727001190186,27.0137004852295,31.7290000915527,32.1464004516602,31.7339000701904,31.8470001220703,30,IRAK1,NONE
FALSE,1.02228182382782,-0.474199930826824,B2RR83,B2RR83,Probable ATP-dependent RNA helicase YTHDC2,Ythdc2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,33,161.09,16,4,4,4,4,19.5125007629395,18.929500579834,18.9967994689941,19.1081008911133,18.9925994873047,19.4146003723145,18.8691005706787,18.4666996002197,18.6804008483887,22.5396995544434,22.9192008972168,22.5877990722656,23.2931995391846,30,IRAK1,NONE
FALSE,0.127455655861759,-0.077033360799156,B2RRE7,B2RRE7,OTU domain-containing protein 4,Otud4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,21,123.05,16,4,4,4,4,19.6291007995605,19.8129997253418,19.4934005737305,19.3733005523682,19.580099105835,20.357400894165,19.9447002410889,19.2562999725342,19.5034008026123,23.2474002838135,23.7840003967285,22.9451999664307,23.4452991485596,30,IRAK1,NONE
FALSE,0,NA,B2RUP2,B2RUP2,Protein unc-13 homolog D,Unc13d,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,1,123.12,4,4,0,0,0,13.3814001083374,12.7418003082275,9.53345966339111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,1.31627777102758,-1.16453266143799,B2RWS6;P45481,B2RWS6,Histone acetyltransferase p300,Ep300,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,10,263.3,11,4,3,4,0,16.3677005767822,17.1700992584229,16.3160991668701,16.6798992156982,16.3224010467529,16.1081008911133,15.2740001678467,15.0318002700806,16.054500579834,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,1.67644214833105,-2.21706660588582,B2RX14,B2RX14,Terminal uridylyltransferase 4,Zcchc11,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,9,184.65,14,4,3,3,4,15.3863000869751,14.9951000213623,16.1623001098633,13.8243999481201,14.6941003799438,15.5317001342773,12.9924001693726,NA,13.6026000976563,17.8957004547119,18.7042999267578,17.6965999603271,18.0580997467041,30,IRAK1,NONE
FALSE,0.303704430573427,1.1922664642334,B2RX88,B2RX88,Centrosome and spindle pole associated protein 1,Cspp1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,5,138.31,11,4,3,3,1,14.9909000396729,14.8577003479004,14.5698003768921,15.184100151062,17.8276996612549,18.8229999542236,18.478099822998,13.0271997451782,16.4899005889893,17.5932006835938,NA,NA,NA,30,IRAK1,NONE
FALSE,0,NA,B2RXC1,B2RXC1,Trafficking protein particle complex subunit 11,Trappc11,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,128.39,4,3,1,0,0,NA,13.0283994674683,12.7418994903564,NA,NA,11.1067199707031,NA,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.59610478476174,0.425666809082031,B2RXR6,B2RXR6,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B,Ankrd44,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,29,107.38,16,4,4,4,4,21.3647003173828,20.5914993286133,20.6756000518799,20.6895999908447,20.9895000457764,21.0083999633789,21.7043991088867,21.0303001403809,21.1741008758545,24.8833999633789,25.1788997650146,24.682300567627,24.9869003295898,30,IRAK1,NONE
FALSE,1.15068994915431,0.426999409993492,B2RY56,B2RY56,RNA-binding protein 25,Rbm25,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,14,99.551,16,4,4,4,4,20.2693004608154,20.0328006744385,19.7639007568359,20.1012001037598,19.9228000640869,20.788200378418,20.5948009490967,20.2689990997314,20.4832000732422,24.1217994689941,24.5503005981445,24.2693004608154,24.3010997772217,30,IRAK1,NONE
FALSE,0,4.94996643066406,B7ZMP1,B7ZMP1,Probable Xaa-Pro aminopeptidase 3,Xpnpep3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,56.677,5,4,0,1,0,14.270899772644,13.8442001342773,13.4446001052856,NA,NA,NA,18.8031997680664,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,1.562138206062,-0.797733624776203,B7ZNG0,B7ZNG0,Kinesin-like protein KIF7,Kif7,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,8,151.62,16,4,4,4,4,16.2122001647949,16.2970008850098,16.2415008544922,15.2281999588013,15.2382001876831,15.878999710083,15.9187002182007,15.2475004196167,15.1913003921509,19.744499206543,19.8920993804932,19.2257995605469,19.1700992584229,30,IRAK1,NONE
FALSE,1.36099636925149,-0.722467422485352,B7ZNG4,B7ZNG4,Tastin,Troap,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,11,71.958,16,4,4,4,4,19.1462001800537,18.6877994537354,19.0293006896973,19.4295997619629,19.2546005249023,18.9617004394531,17.8246994018555,18.3771991729736,18.4939994812012,23.0830993652344,23.441499710083,22.896900177002,23.1741008758545,30,IRAK1,NONE
FALSE,0,0.176666895548502,B8ZXI1,B8ZXI1,Queuine tRNA-ribosyltransferase subunit QTRTD1,Qtrtd1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,46.288,9,4,3,2,0,14.5088996887207,15.3241004943848,13.1204996109009,15.1284999847412,15.1059999465942,15.5281000137329,NA,14.4945001602173,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,1.57515250829515,-0.82973353068034,B9EJ86;Q9ER64,B9EJ86,Oxysterol-binding protein,Osbpl8,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,18,101.27,15,4,3,4,4,20.0457000732422,19.5562992095947,19.3749008178711,19.6072998046875,19.1935005187988,19.2462005615234,18.6194000244141,18.7845001220703,19.0837993621826,20.8211002349854,21.4214000701904,19.8103008270264,20.4528007507324,30,IRAK1,NONE
FALSE,2.00071987890706,-2.20056740442912,B9EJR8,B9EJR8,"Dynein assembly factor 5, axonemal",Dnaaf5,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,6,93.85,11,4,3,2,2,16.0622005462646,15.8297004699707,15.2944002151489,14.2764005661011,14.3702001571655,15.6996002197266,NA,13.8446998596191,13.2116994857788,NA,NA,16.2661895751953,17.2922992706299,30,IRAK1,NONE
FALSE,0.0923228925160175,-0.127532323201496,C0HKD9;C0HKD8,C0HKD9;C0HKD8,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,51.954,15,4,3,4,4,18.6240997314453,17.9242000579834,17.2754993438721,17.0284004211426,19.664400100708,16.8003005981445,17.2991008758545,18.343900680542,17.7982006072998,22.2430000305176,21.8906002044678,22.0806007385254,21.244499206543,30,IRAK1,NONE
FALSE,2.00801446523528,1.39973386128743,C0HKE9;C0HKE8;C0HKE7;C0HKE6;C0HKE5;C0HKE4;C0HKE3;C0HKE2;C0HKE1;Q8CGP6;Q8CGP5;Q8BFU2;Q8R1M2;Q6GSS7;Q64523,C0HKE9;C0HKE8;C0HKE7;C0HKE6;C0HKE5;C0HKE4;C0HKE3;C0HKE2;C0HKE1;Q8CGP6;Q8CGP5;Q8BFU2;Q8R1M2;Q6GSS7;Q64523,Histone H2A type 1-H;Histone H2A type 1-F;Histone H2A type 3;Histone H2A.J;Histone H2A type 2-A;Histone H2A type 2-C,Hist1h2ah;Hist1h2af;Hist3h2a;H2afj;Hist2h2aa1;Hist2h2ac,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,7,14.135,16,4,4,4,4,28.1413993835449,27.2418003082275,27.2278995513916,28.0340995788574,27.7231998443604,27.9143009185791,28.9157009124756,28.9521999359131,28.9423999786377,34.4626998901367,34.9734001159668,34.6515998840332,34.7414016723633,30,IRAK1,NONE
FALSE,0,NA,CON__A2A5Y0;Q61765;CON__O76015;CON__O76014,CON__A2A5Y0;Q61765,"Keratin, type I cuticular Ha1",Krt31,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,8,47.117,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,20.984899520874,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,1.03093356447486,-1.08976666132609,CON__ENSEMBL:ENSBTAP00000007350;CON__P01030,CON__ENSEMBL:ENSBTAP00000007350;CON__P01030,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,8,192.99,12,4,3,2,3,16.957799911499,16.0163993835449,15.9638004302979,16.2490997314453,15.2104005813599,15.6370000839233,NA,15.4429998397827,15.002799987793,16.3121395111084,NA,13.5562496185303,16.9608192443848,30,IRAK1,NONE
FALSE,0.143773748991533,-0.251099904378256,CON__Q3MHN5;CON__ENSEMBL:ENSBTAP00000018229,CON__Q3MHN5;CON__ENSEMBL:ENSBTAP00000018229,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,4,53.341,11,4,3,3,1,15.612099647522,13.842399597168,14.9596004486084,15.6676998138428,15.0778999328613,15.1971998214722,13.7743997573853,14.8812999725342,15.0051002502441,16.181999206543,NA,NA,NA,30,IRAK1,NONE
FALSE,0,NA,CON__ENSEMBL:ENSBTAP00000018574,CON__ENSEMBL:ENSBTAP00000018574,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,2,55.207,5,3,2,0,0,13.0739002227783,12.8689002990723,NA,16.0107002258301,NA,16.8659000396729,NA,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,1.3702793643339,-1.074400583903,CON__ENSEMBL:ENSBTAP00000024146;Q6GQT1;P28665,CON__ENSEMBL:ENSBTAP00000024146,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,19,164.34,15,4,3,4,4,18.5601997375488,17.627799987793,17.4249000549316,17.2616004943848,17.2716999053955,17.4375991821289,16.7535991668701,16.632999420166,17.0030994415283,19.2371997833252,17.4995498657227,17.655200958252,17.9197998046875,30,IRAK1,NONE
FALSE,0,4.96179993947347,CON__ENSEMBL:ENSBTAP00000031360,CON__ENSEMBL:ENSBTAP00000031360,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,2,54.678,5,4,0,1,0,14.0024995803833,13.5031995773315,12.8529996871948,NA,NA,NA,NA,NA,18.4146995544434,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0,0.460549354553223,CON__ENSEMBL:ENSBTAP00000034412,CON__ENSEMBL:ENSBTAP00000034412,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,1,22.336,10,3,1,2,4,NA,16.7012004852295,16.5942993164063,NA,NA,16.9685001373291,NA,NA,17.1082992553711,21.653299331665,22.1345996856689,22.0788993835449,22.4556007385254,30,IRAK1,NONE
FALSE,1.01435698266518,-1.45770009358724,CON__P00735;P19221,CON__P00735,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,9,70.505,14,4,3,3,4,19.367000579834,19.9148006439209,19.9468002319336,18.7269992828369,18.5121002197266,17.9703998565674,17.0204010009766,18.675199508667,19.1599006652832,17.2656002044678,17.7252998352051,20.1566009521484,20.9241008758545,30,IRAK1,NONE
FALSE,1.19834140562058,0.901899973551433,CON__P00761,CON__P00761,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,3,24.409,15,4,3,4,4,27.6643009185791,26.6492004394531,26.6422996520996,28.0681991577148,27.6373996734619,27.7719993591309,27.7681007385254,27.8090000152588,28.084400177002,32.8744010925293,33.1763000488281,32.8078002929688,32.9168014526367,30,IRAK1,NONE
FALSE,0.956582069702068,-1.02939987182617,CON__P01966,CON__P01966,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,4,15.184,15,4,3,4,4,22.400899887085,22,22.0802993774414,21.2528991699219,21.235200881958,21.7443008422852,20.925500869751,20.4062995910645,22.0611991882324,23.0559005737305,23.8157005310059,23.1324005126953,23.4372997283936,30,IRAK1,NONE
FALSE,0.992109428762772,1.14076614379883,CON__P02533;CON__Q61782,CON__P02533,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,29,51.621,16,4,4,4,4,24.117000579834,23.5216999053955,23.0813007354736,23.7252006530762,23.8780994415283,25.0849990844727,25.3439998626709,23.8474006652832,24.9508991241455,26.7992000579834,27.4256000518799,26.9218997955322,27.5030002593994,30,IRAK1,NONE
FALSE,0.940220250894406,1.25526682535807,CON__P02538;CON__O95678;CON__H-INV:HIT000016045;CON__H-INV:HIT000292931;Q99M73,CON__P02538,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,36,60.044,16,4,4,4,4,23.516300201416,23.093599319458,22.8320007324219,22.5244998931885,23.0832004547119,24.8836002349854,25.2215003967285,23.2532005310059,24.7329998016357,25.9943008422852,27.9890995025635,27.5263996124268,27.7588996887207,30,IRAK1,NONE
FALSE,0,NA,CON__P02662,CON__P02662,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,2,22.975,1,0,1,0,0,NA,NA,NA,NA,NA,17.1805992126465,NA,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0,NA,CON__P02663,CON__P02663,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,2,24.348,2,0,1,1,0,NA,NA,NA,NA,NA,22.2348003387451,17.9370994567871,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.0118865123126117,0.0286337534586565,CON__P02768-1,CON__P02768-1,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,15,69.366,16,4,4,4,4,20.096700668335,17.9897003173828,17.6273994445801,19.2530002593994,19.4733009338379,18.9060001373291,18.9381999969482,18.613000869751,18.2485008239746,24.7339992523193,23.5424003601074,22.4594993591309,25.0503997802734,30,IRAK1,NONE
FALSE,1.56899053154128,1.3466002146403,CON__P02769;P07724,CON__P02769,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,37,69.293,16,4,4,4,4,23.8572998046875,22.9771995544434,22.934700012207,23.5851993560791,24.6224994659424,24.2931995391846,24.9909992218018,24.1207008361816,24.6972999572754,27.035400390625,25.7674007415771,25.5081005096436,25.7427997589111,30,IRAK1,NONE
FALSE,0.666113735527569,1.42726707458496,CON__P04259,CON__P04259,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,35,59.998,16,4,4,4,4,18.0657005310059,18.2488994598389,17.8551998138428,17.4260997772217,18.108699798584,20.6159992218018,20.4941005706787,17.5550003051758,20.4025001525879,19.3271999359131,24.2071990966797,23.6459999084473,23.8640003204346,30,IRAK1,NONE
FALSE,0.897296607185367,1.05590057373047,CON__P04264,CON__P04264,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,47,66.017,16,4,4,4,4,28.2523994445801,27.4045009613037,27.0701999664307,28.0566997528076,27.5865993499756,28.8729000091553,29.2597007751465,27.8315010070801,28.8036003112793,31.0752010345459,31.3791007995605,30.9514999389648,31.1982002258301,30,IRAK1,NONE
FALSE,0.86365906247601,-0.631367365519207,CON__P06868;P20918,CON__P06868,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,30,91.215,14,4,4,4,2,22.0272998809814,21.5405006408691,21.3490009307861,21.800199508667,21.0674991607666,21.2492008209229,20.5769996643066,20.9305000305176,21.5151996612549,18.4074001312256,NA,NA,18.8386001586914,30,IRAK1,NONE
FALSE,0.428522273344874,1.06146685282389,CON__P08779;CON__Q9Z2K1;CON__Q3ZAW8;Q9Z2K1,CON__P08779,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,25,51.267,16,4,4,4,4,21.599100112915,21.1228008270264,20.3069000244141,19.906099319458,21.0452995300293,23.2982006072998,23.2429008483887,20.1046009063721,22.8656997680664,23.0590991973877,25.5620002746582,24.4403991699219,25.1956005096436,30,IRAK1,NONE
FALSE,0,NA,CON__P12035,CON__P12035,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,13,64.503,1,1,0,0,0,NA,NA,16.4218006134033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.191345230580327,0.311133066813152,CON__P12763,CON__P12763,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,4,38.418,15,4,3,4,4,21.5112991333008,20.3679008483887,20.4965000152588,19.8633995056152,19.7992992401123,21.9305992126465,21.7147006988525,20.096399307251,21.4979991912842,21.6240005493164,21.9596996307373,21.3164005279541,21.7294006347656,30,IRAK1,NONE
FALSE,1.27426558416717,1.55363273620605,CON__P13645;CON__Q7Z3Y7;CON__Q7Z3Y8;CON__Q148H6;CON__Q2M2I5;CON__Q7Z3Z0,CON__P13645,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,32,59.51,16,4,4,4,4,27.9544010162354,26.9442005157471,26.0856990814209,26.9533004760742,26.7756004333496,27.9493999481201,28.9120998382568,28.2819995880127,28.451099395752,30.5914001464844,30.7513008117676,30.2733001708984,30.6636009216309,30,IRAK1,NONE
FALSE,0,-2.2420342763265,CON__P13646-1,CON__P13646-1,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,21,49.586,10,1,3,4,2,NA,NA,22.8819007873535,14.515100479126,NA,22.2796993255615,21.1767997741699,19.6709995269775,21.0718002319336,NA,20.131799697876,NA,19.0354995727539,30,IRAK1,NONE
FALSE,1.82433665099099,1.71529960632324,CON__P13647,CON__P13647,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,34,62.378,16,4,4,4,4,23.4834003448486,23.0879001617432,22.3784008026123,23.4368000030518,23.4797992706299,24.50950050354,25.1583003997803,24.2322998046875,24.7049999237061,26.3985996246338,26.8432006835938,26.3159008026123,26.5738010406494,30,IRAK1,NONE
FALSE,1.5548436744444,-1.93308289845784,CON__P15497,CON__P15497,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,7,30.276,10,4,3,2,1,18.997200012207,18.817699432373,17.797399520874,18.1231002807617,17.4309005737305,18.6109008789063,NA,16.5993995666504,16.6093006134033,19.1396999359131,NA,NA,NA,30,IRAK1,NONE
FALSE,1.85843695519088,0.951200485229492,CON__P15636,CON__P15636,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,14,68.124,16,4,4,4,4,27.8787994384766,27.5769004821777,27.2791996002197,28.5121994018555,28.244499206543,28.3551006317139,28.2655010223389,28.5485000610352,28.7744998931885,33.3018989562988,33.5451011657715,33.0432014465332,33.2686004638672,30,IRAK1,NONE
FALSE,0,0.994199752807617,CON__P17697,CON__P17697,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,3,51.113,7,4,2,1,0,16.2219009399414,17.3486995697021,16.3652992248535,18.69580078125,16.6308994293213,NA,NA,NA,17.6394996643066,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.0360308333172858,-0.246166865030922,CON__P19013,CON__P19013,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,23,63.91,14,4,4,4,2,16.7760009765625,16.1436996459961,22.7087001800537,16.0109004974365,14.8737001419067,20.6895008087158,18.7110996246338,16.4125003814697,19.766300201416,17.3694000244141,18.5249004364014,NA,NA,30,IRAK1,NONE
FALSE,0.721551767093655,-3.01854674021403,CON__P20930,CON__P20930,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,3,435.16,9,4,3,2,0,13.8431997299194,13.5553998947144,9.87197971343994,9.87979984283447,8.60620021820068,9.77108001708984,10.3258495330811,8.48410987854004,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.196318961696569,-0.241532961527506,CON__P28800,CON__P28800,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,2,54.71,11,4,3,4,0,16.277099609375,15.7651996612549,14.6868000030518,15.6410999298096,15.8772001266479,15.0524997711182,15.2520999908447,15.456000328064,15.2964000701904,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,1.35046710863712,-1.75321706136068,CON__P34955,CON__P34955,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,3,46.103,7,4,1,2,0,16.7030010223389,17.8467998504639,17.4785003662109,NA,NA,16.993200302124,15.1930999755859,15.9860000610352,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.277667497492387,0.483599980672199,CON__P35527,CON__P35527,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,29,62.129,16,4,4,4,4,27.8962993621826,26.6758995056152,26.4675006866455,27.5263004302979,27.2924003601074,27.9533996582031,28.2688999176025,26.4573001861572,27.7642993927002,30.536600112915,30.8500003814697,30.3810005187988,30.7079010009766,30,IRAK1,NONE
FALSE,1.45828141525882,1.75979995727539,CON__P35908,CON__P35908,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,47,65.865,16,4,4,4,4,26.932300567627,26.0457992553711,25.0235996246338,26.4533004760742,26.282600402832,27.2103996276855,27.9095993041992,27.7980995178223,27.5734004974365,30.1851997375488,30.4910011291504,29.9832992553711,30.1191005706787,30,IRAK1,NONE
FALSE,0.41419041856145,-0.638966242472328,CON__P41361;P32261,CON__P41361,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,8,52.347,15,4,4,4,3,18.8670997619629,19.0991992950439,17.4708995819092,19.3153991699219,17.4596996307373,17.9164009094238,18.4722003936768,17.9890995025635,17.0590000152588,NA,19.9708995819092,19.2159004211426,19.1636009216309,30,IRAK1,NONE
FALSE,0.406569558180084,2.51244990030925,CON__P78386,CON__P78386,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,18,55.802,10,4,2,3,1,17.0321998596191,15.9709997177124,16.0576000213623,NA,NA,14.2154998779297,NA,22.194299697876,15.5377998352051,NA,NA,NA,18.2824001312256,30,IRAK1,NONE
FALSE,0,NA,CON__Q03247,CON__Q03247,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,1,35.979,3,3,0,0,0,NA,15.6520004272461,13.8590002059937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.354994697476192,0.75820032755534,CON__Q04695,CON__Q04695,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,24,48.105,16,4,4,4,4,19.3229999542236,19.4568996429443,19.1553001403809,19.0807991027832,18.8250999450684,21.3062000274658,21.0496997833252,18.3050003051758,20.8551006317139,21.4419994354248,22.0536003112793,22.1159000396729,22.0671005249023,30,IRAK1,NONE
