Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,Protein.names,Gene.names,Potential.contaminant,Mol..weight.[kDa],Peptides,Valid.values,Valid.values.15.min,Valid.values.unstim,Myd88.15.min.1.neu,MyD88.15.min.2.neu,MyD88.15.min.3.neu,MyD88.15.min.4.neu,MyD88.unstim.2.neu,MyD88.unstim.3.neu,MyD88.unstim.4.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,2.81687110893882,-1.34929927190145,G5E870,G5E870,E3 ubiquitin-protein ligase TRIP12,Trip12,NA,224.13,35,12,4,4,16.9562854766846,17.268985748291,16.7877864837646,16.9436855316162,18.5199851989746,18.5843849182129,17.9110851287842,15,MYD88,NONE
TRUE,2.24136309054734,-2.85971649487813,G5E8B9,G5E8B9,NA,Zbtb11,NA,118.56,10,12,4,4,15.3337860107422,13.3643856048584,14.4748859405518,14.4174852371216,17.8975849151611,17.53688621521,16.3375854492188,15,MYD88,NONE
TRUE,1.84724552282388,-1.49437483151754,G5E8K5,G5E8K5,Ankyrin-3,Ank3,NA,214.06,9,11,4,3,12.3729858398438,13.7176856994629,12.6578855514526,12.5646858215332,14.7659854888916,14.0067853927612,14.1952857971191,15,MYD88,NONE
TRUE,2.19540664962179,-1.93879143397013,G5E8P1,G5E8P1,NA,Brd1,NA,119.71,8,11,4,3,12.9051856994629,13.9979858398438,12.5724859237671,13.0785856246948,15.2139854431152,15.4797859191895,14.5382852554321,15,MYD88,NONE
TRUE,1.60672163177974,-1.55020801226298,L0N7N1,L0N7N1,Kinesin-like protein KIF14,Kif14,NA,186.44,17,11,4,3,14.7470855712891,15.296085357666,13.7038860321045,14.4509859085083,16.3503856658936,16.5358848571777,15.4128856658936,15,MYD88,NONE
TRUE,1.31743852156686,2.10461155573527,O08550,O08550,Histone-lysine N-methyltransferase 2B,Kmt2b,NA,294.82,4,11,4,4,13.0546855926514,11.3953857421875,11.0351858139038,11.0945863723755,10.3684558868408,10.0895357131958,8.16305637359619,15,MYD88,NONE
TRUE,2.70399477318275,-1.45816659927368,O08582,O08582,GTP-binding protein 1,Gtpbp1,NA,72.3,16,12,4,4,17.702486038208,18.383186340332,17.8541851043701,17.876485824585,19.6800861358643,19.5530853271484,19.0035858154297,15,MYD88,NONE
TRUE,2.8647273674243,-1.50792535146077,O08583,O08583,THO complex subunit 4,Alyref,NA,26.94,7,12,4,4,20.9283847808838,21.3352851867676,20.8520851135254,20.705286026001,22.6217861175537,22.7136859893799,22.054084777832,15,MYD88,NONE
TRUE,2.90039538418898,-2.2124838034311902,O08586,O08586,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",Pten,NA,47.152,3,11,4,3,16.0843849182129,15.5792856216431,16.4966850280762,16.7941856384277,18.7465858459473,18.399585723877,18.2071857452393,15,MYD88,NONE
TRUE,2.28412397463273,-1.46158321698507,O08663,O08663,Methionine aminopeptidase 2,Metap2,NA,52.921,14,12,4,4,16.6558856964111,16.896785736084,15.9588861465454,16.4981861114502,18.220386505127,18.186185836792,17.4854850769043,15,MYD88,NONE
TRUE,1.24672760446715,-2.18745803833008,O08759,O08759,Ubiquitin-protein ligase E3A,Ube3a,NA,99.818,6,11,4,3,13.3282861709595,12.8010854721069,13.0379858016968,10.1048860549927,14.692985534668,14.4815855026245,14.3419857025146,15,MYD88,NONE
TRUE,2.33202467774148,-1.66295766830444,O08810,O08810,116 kDa U5 small nuclear ribonucleoprotein component,Eftud2,NA,109.36,37,12,4,4,19.3546867370605,19.9083862304688,18.7463855743408,19.0207862854004,21.1116847991943,21.1416854858398,20.508186340332,15,MYD88,NONE
TRUE,1.18045339959813,-1.69281760851542,O08848,O08848,60 kDa SS-A/Ro ribonucleoprotein,Trove2,NA,60.123,2,10,4,3,10.0140857696533,9.33481597900391,12.1748857498169,10.3444862365723,12.155686378479,12.0049858093262,12.3189859390259,15,MYD88,NONE
TRUE,1.32586592258408,-1.8683914343516,O08856,O08856,RNA polymerase II elongation factor ELL,Ell,NA,67.146,4,11,4,3,11.5873861312866,13.6099863052368,11.6158857345581,11.772985458374,13.3610858917236,14.9935855865479,13.690185546875,15,MYD88,NONE
TRUE,0.862166482876795,-1.42508323987325,O08919,O08919,Numb-like protein,Numbl,NA,64.13,2,10,4,3,11.541485786438,12.5958862304688,10.8594856262207,10.8384857177734,14.1999855041504,11.5443859100342,12.9073858261108,15,MYD88,NONE
TRUE,2.16381026971463,-1.84692430496216,O09167,O09167,60S ribosomal protein L21,Rpl21,NA,18.562,7,12,4,4,24.0671863555908,24.5434856414795,23.0892848968506,23.5090866088867,25.9003849029541,25.8272857666016,25.2198848724365,15,MYD88,NONE
TRUE,2.98130302936622,-1.73274119695028,O35071;P33173;Q60575,O35071,Kinesin-like protein KIF1C,Kif1c,NA,122.43,6,11,4,3,12.9011859893799,13.498085975647,12.6858863830566,13.4572858810425,14.9387855529785,15.0008859634399,14.6653852462769,15,MYD88,NONE
TRUE,2.59660020623687,-1.29474226633708,O35130,O35130,Ribosomal RNA small subunit methyltransferase NEP1,Emg1,NA,26.974,13,12,4,4,19.7986850738525,20.0998859405518,19.4791851043701,19.5942859649658,21.3278865814209,21.1289863586426,20.6563854217529,15,MYD88,NONE
TRUE,2.44959371061088,-1.53274114926656,O35134,O35134,DNA-directed RNA polymerase I subunit RPA1,Polr1a,NA,194.11,21,12,4,4,14.2430858612061,15.123085975647,14.5600852966309,15.2213859558105,16.4734859466553,16.427885055542,16.0575847625732,15,MYD88,NONE
TRUE,0.658309306725023,-2.06904053688049,O35144,O35144,Telomeric repeat-binding factor 2,Terf2,NA,60.263,2,10,4,3,12.3390855789185,13.5793857574463,8.2541561126709,13.0788860321045,14.5207853317261,13.9930858612061,13.1318855285645,15,MYD88,NONE
TRUE,2.4747298977247,-2.0002164840698198,O35218,O35218,Cleavage and polyadenylation specificity factor subunit 2,Cpsf2,NA,88.382,25,12,4,4,17.081485748291,17.8400859832764,16.7207851409912,16.7045860290527,19.4034862518311,19.2827854156494,18.5745849609375,15,MYD88,NONE
TRUE,1.5598717819065,-1.45896657307943,O35280,O35280,Serine/threonine-protein kinase Chk1,Chek1,NA,54.381,2,10,3,3,11.5341863632202,12.1166858673096,NA,11.5525856018066,12.8377857208252,12.7784862518311,13.9640855789185,15,MYD88,NONE
TRUE,1.734150241564,-1.39316670099894,O35286,O35286,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15,Dhx15,NA,91.006,43,12,4,4,20.4135856628418,21.4071865081787,20.1006851196289,19.9880867004395,22.0867862701416,21.9699859619141,21.5548858642578,15,MYD88,NONE
TRUE,1.88652137125308,-1.59300820032756,O35295,O35295,Transcriptional activator protein Pur-beta,Purb,NA,33.901,12,12,4,4,21.3495864868164,22.27978515625,20.7362861633301,21.1571865081787,23.1496849060059,23.2075862884521,22.5638866424561,15,MYD88,NONE
TRUE,3.77056591881552,-2.37340784072876,O35326,O35326,Serine/arginine-rich splicing factor 5,Srsf5,NA,30.891,8,12,4,4,21.0132865905762,21.0810852050781,20.9237861633301,20.5126857757568,23.5619850158691,23.3732852935791,22.8330860137939,15,MYD88,NONE
TRUE,1.27615036887127,-2.62749989827474,O35344,O35344,Importin subunit alpha-4,Kpna3,NA,57.772,3,10,3,3,NA,13.1898860931396,9.86738586425781,11.8239860534668,14.1762857437134,14.2263860702515,14.3610858917236,15,MYD88,NONE
TRUE,2.16639100578842,-1.35876639684041,O35345,O35345,Importin subunit alpha-7,Kpna6,NA,59.964,4,10,4,3,11.9029855728149,12.0080862045288,12.4411859512329,13.0148859024048,13.5412855148315,13.8008861541748,13.759485244751,15,MYD88,NONE
TRUE,1.53040874747109,-2.20983282725016,O35387,O35387,HCLS1-associated protein X-1,Hax1,NA,31.654,3,11,4,3,11.5966863632202,11.7987861633301,12.8097858428955,13.8182859420776,14.9132852554321,15.4522857666016,13.7815856933594,15,MYD88,NONE
TRUE,3.3546923628561802,-2.09794084231059,O35491,O35491,Dual specificity protein kinase CLK2,Clk2,NA,59.986,5,11,4,3,15.2572860717773,15.9796857833862,15.4354858398438,14.9911861419678,17.5772857666016,17.6102848052979,17.3539848327637,15,MYD88,NONE
TRUE,2.22542681007688,-1.37631686528524,O35492,O35492,Dual specificity protein kinase CLK3,Clk3,NA,73.797,13,12,4,4,16.9334850311279,17.9896850585938,17.0387859344482,17.2085857391357,18.7995853424072,18.780086517334,18.4271850585938,15,MYD88,NONE
TRUE,2.52149235347228,-1.76309164365133,O35493,O35493,Dual specificity protein kinase CLK4,Clk4,NA,57.344,4,9,4,3,12.2113857269287,12.4241857528687,13.275185585022,12.4966859817505,13.9611854553223,14.4438858032227,14.6897859573364,15,MYD88,NONE
TRUE,0.884156982217454,1.17435002326965,O35593,O35593,26S proteasome non-ATPase regulatory subunit 14,Psmd14,NA,34.577,2,10,4,2,13.4856863021851,15.4218854904175,14.0267858505249,14.4403858184814,13.0394859313965,NA,13.2991857528687,15,MYD88,NONE
TRUE,2.25153741216482,-2.30819257100423,O35680,O35680,"28S ribosomal protein S12, mitochondrial",Mrps12,NA,15.437,3,12,4,4,16.7777862548828,18.6456851959229,17.8505859375,17.6601848602295,20.4596862792969,20.0440864562988,19.6214866638184,15,MYD88,NONE
TRUE,1.17556092210535,-2.02829964955648,O35690,O35690,Paired mesoderm homeobox protein 2B,Phox2b,NA,31.621,1,9,3,3,13.1560859680176,14.6837854385376,12.8705863952637,NA,16.4968852996826,15.796085357666,14.5023860931396,15,MYD88,NONE
TRUE,2.31439846850349,-1.49580001831055,O35691,O35691,Pinin,Pnn,NA,82.435,13,12,4,4,17.1785850524902,17.554386138916,16.8097858428955,16.7487850189209,18.9327850341797,18.713285446167,18.059986114502,15,MYD88,NONE
TRUE,3.03602138518369,-1.45880897839864,O35730,O35730,E3 ubiquitin-protein ligase RING1,Ring1,NA,42.63,8,11,4,3,15.8665857315063,16.4283847808838,15.9630861282349,15.7979860305786,17.7388858795166,17.4493865966797,17.2301864624023,15,MYD88,NONE
TRUE,2.05915771489157,-1.64151700337728,O35737,O35737,"Heterogeneous nuclear ribonucleoprotein H;Heterogeneous nuclear ribonucleoprotein H, N-terminally processed",Hnrnph1,NA,49.199,17,12,4,4,22.1418857574463,22.7183856964111,21.84228515625,21.5311851501465,24.1397857666016,23.8473854064941,23.1126861572266,15,MYD88,NONE
TRUE,1.78317935883385,-1.97627512613932,O35892,O35892,Nuclear autoantigen Sp-100,Sp100,NA,54.726,3,11,4,3,13.433385848999,13.4400863647461,14.9042854309082,15.009485244751,15.8783855438232,16.6499862670898,15.9908857345581,15,MYD88,NONE
TRUE,1.80851820787782,-1.0868996779124,O54774,O54774,AP-3 complex subunit delta-1,Ap3d1,NA,135.08,16,11,4,3,15.3356857299805,15.4602861404419,14.5382852554321,14.6804857254028,16.3328857421875,16.132884979248,15.8059854507446,15,MYD88,NONE
TRUE,2.81648302095149,-1.83314212163289,O54781,O54781,SRSF protein kinase 2;SRSF protein kinase 2 N-terminal;SRSF protein kinase 2 C-terminal,Srpk2,NA,76.756,16,12,4,4,17.1310863494873,17.6012859344482,16.8938865661621,16.6549854278564,19.043586730957,19.1622867584229,18.5044860839844,15,MYD88,NONE
TRUE,1.96352874978369,-1.72528266906738,O54784,O54784,Death-associated protein kinase 3,Dapk3,NA,51.421,6,11,4,3,15.5303859710693,16.3489856719971,14.6469860076904,15.691385269165,17.6092853546143,17.1230850219727,17.1067848205566,15,MYD88,NONE
TRUE,3.50090863879926,2.73284967740377,O54824,O54824,Pro-interleukin-16;Interleukin-16,Il16,NA,141.43,10,11,4,3,15.4572858810425,16.3794860839844,15.2240858078003,15.9624853134155,13.0304861068726,13.1292858123779,12.9091863632202,15,MYD88,NONE
TRUE,3.36104135640437,-1.53727515538533,O54825,O54825,Bystin,Bysl,NA,49.783,14,12,4,4,16.9954853057861,17.3891849517822,16.7511863708496,16.846586227417,18.7220859527588,18.507884979248,18.3686866760254,15,MYD88,NONE
TRUE,1.80022091570167,-1.85074154535929,O54826,O54826,Protein AF-10,Mllt10,NA,113.03,4,11,4,3,13.0471858978271,14.4024858474731,13.5466861724854,13.413685798645,16.0742855072021,15.7437858581543,14.5416860580444,15,MYD88,NONE
TRUE,2.65888724611215,-1.02451737721761,O54833,O54833,Casein kinase II subunit alpha,Csnk2a2,NA,41.215,10,12,4,4,16.7303848266602,17.1497859954834,17.1018848419189,17.0132865905762,18.2611865997314,18.1037864685059,17.7050857543945,15,MYD88,NONE
TRUE,2.99827439633498,-2.09913412729899,O54836,O54836,Zinc finger matrin-type protein 3,Zmat3,NA,32.001,4,11,4,3,16.2909851074219,16.4443855285645,15.7716856002808,15.3940858840942,18.3320865631104,17.9864864349365,17.9046859741211,15,MYD88,NONE
TRUE,1.26638578462432,-1.36999114354451,O55135,O55135,Eukaryotic translation initiation factor 6,Eif6,NA,26.511,7,12,4,4,20.5718860626221,21.5005855560303,19.3649864196777,20.3947849273682,22.1106853485107,21.9560852050781,21.4173851013184,15,MYD88,NONE
TRUE,2.53753294359064,-2.16436624526978,O55142,O55142,60S ribosomal protein L35a,Rpl35a,NA,12.554,6,12,4,4,23.7688865661621,24.3404865264893,23.4305858612061,23.8107852935791,26.4599857330322,26.3340854644775,25.212085723877,15,MYD88,NONE
TRUE,2.82995167443068,-2.31488339106242,O55187,O55187,E3 SUMO-protein ligase CBX4,Cbx4,NA,60.522,12,12,4,4,16.0450859069824,16.9227848052979,15.8312854766846,16.2001857757568,19.1049861907959,18.4460849761963,18.1430854797363,15,MYD88,NONE
TRUE,2.33869900582223,-1.53746620814006,O55201,O55201,Transcription elongation factor SPT5,Supt5h,NA,120.66,16,12,4,4,14.8468856811523,15.7253856658936,14.9984855651855,15.3739852905273,16.9301853179932,17.1139850616455,16.2767848968506,15,MYD88,NONE
TRUE,2.08114746143807,-1.15375900268555,O70126,O70126,Aurora kinase B,Aurkb,NA,39.384,9,12,4,4,17.1278858184814,17.8527851104736,16.8926849365234,16.9024848937988,18.3945865631104,18.2192859649658,18.4292850494385,15,MYD88,NONE
TRUE,2.32720289817233,-1.9517920811971,O70133,O70133,ATP-dependent RNA helicase A,Dhx9,NA,149.47,58,12,4,4,21.7746849060059,22.41428565979,21.2038860321045,21.2489852905273,23.8797855377197,23.8824863433838,23.0744857788086,15,MYD88,NONE
TRUE,1.66305707564487,-1.35655824343363,O70157,O70157,DNA topoisomerase 3-alpha,Top3a,NA,112.36,4,11,4,3,12.3433856964111,13.2210855484009,11.7782859802246,11.9174861907959,13.9545860290527,13.7167854309082,13.3434858322144,15,MYD88,NONE
TRUE,1.85797250375549,-0.907199223836262,O70194,O70194,Eukaryotic translation initiation factor 3 subunit D,Eif3d,NA,63.988,24,12,4,4,20.7653865814209,21.423885345459,20.5557861328125,20.6572856903076,21.8963851928711,21.7974853515625,21.5794849395752,15,MYD88,NONE
TRUE,1.47262844132121,-1.94773316383362,O70279,O70279,Protein DGCR14,Dgcr14,NA,52.603,4,11,4,3,11.9403858184814,14.4555854797363,13.2763862609863,12.9751863479614,15.5311861038208,15.3339853286743,14.4636859893799,15,MYD88,NONE
TRUE,4.28331222750009,-1.46117488543193,O70293;Q8VEB1;O70291,O70293,G protein-coupled receptor kinase 6,Grk6,NA,65.978,10,11,4,3,15.2000856399536,15.5998859405518,15.4247856140137,15.2568855285645,16.7485847473145,16.8277854919434,16.9183864593506,15,MYD88,NONE
TRUE,2.02948406001551,-1.62039979298909,O70305,O70305,Ataxin-2,Atxn2,NA,136.48,19,12,4,4,17.7784862518311,18.0810852050781,17.3353862762451,17.0773849487305,19.7781848907471,19.2207851409912,18.5664863586426,15,MYD88,NONE
TRUE,2.40179550798312,-1.51171668370565,O70310,O70310,Glycylpeptide N-tetradecanoyltransferase 1,Nmt1,NA,56.888,5,11,4,3,15.4880857467651,15.8877859115601,14.9947853088379,15.3906860351563,17.2565860748291,17.1376857757568,16.4618854522705,15,MYD88,NONE
TRUE,2.69974924523361,-1.33753323554993,O70311,O70311,Glycylpeptide N-tetradecanoyltransferase 2,Nmt2,NA,60.484,7,11,4,3,15.841685295105,15.8688859939575,15.9037857055664,15.6811857223511,17.6054859161377,17.1804847717285,16.6982860565186,15,MYD88,NONE
TRUE,3.16674393801553,-1.61948362986247,O70503,O70503,Very-long-chain 3-oxoacyl-CoA reductase,Hsd17b12,NA,34.741,7,12,4,4,17.9058856964111,18.0117855072021,17.5075855255127,17.2780857086182,19.4217853546143,19.3486862182617,19.1154861450195,15,MYD88,NONE
TRUE,2.20867854161304,-1.80810864766439,O70551;Q9Z0G2,O70551,SRSF protein kinase 1,Srpk1,NA,73.088,19,12,4,4,18.7228851318359,19.2303867340088,18.2511863708496,18.2891864776611,20.8763866424561,20.6758861541748,19.7422866821289,15,MYD88,NONE
TRUE,2.26501551683813,-1.87525804837545,O88196,O88196,E3 ubiquitin-protein ligase TTC3,Ttc3,NA,223.93,17,11,4,3,13.1805858612061,14.4130859375,13.6508855819702,13.4384860992432,15.8566856384277,15.8297853469849,14.9515857696533,15,MYD88,NONE
TRUE,2.43970463090467,-2.05885807673137,O88291,O88291,DBIRD complex subunit ZNF326,Znf326,NA,65.225,13,12,4,4,16.9021854400635,17.6903858184814,16.5321865081787,16.9042854309082,19.5672855377197,19.1912860870361,18.4397850036621,15,MYD88,NONE
TRUE,2.89467388235127,3.56761693954468,O88342,O88342,WD repeat-containing protein 1,Wdr1,NA,66.406,10,12,4,4,17.2133865356445,16.2784862518311,16.7864856719971,17.0289859771729,14.2780857086182,13.2604856491089,12.239086151123,15,MYD88,NONE
TRUE,2.51651477536303,-1.39610799153646,O88379,O88379,Bromodomain adjacent to zinc finger domain protein 1A,Baz1a,NA,178.46,21,12,4,4,16.1817855834961,16.9141864776611,16.1006851196289,16.0825862884521,17.6824855804443,17.9602851867676,17.5049858093262,15,MYD88,NONE
TRUE,3.40293523056575,1.22376680374146,O88398,O88398,Advillin,Avil,NA,92.031,37,12,4,4,22.1836853027344,22.2513866424561,21.9123859405518,22.199686050415,21.0810852050781,21.0168857574463,20.6410865783691,15,MYD88,NONE
TRUE,2.24250652001682,-1.95934160550435,O88466,O88466,Zinc finger protein 106,Znf106,NA,208.96,15,11,4,3,13.3882856369019,13.9672861099243,13.2582855224609,12.3849859237671,15.4913854598999,15.330885887146,14.8048858642578,15,MYD88,NONE
TRUE,2.15269980090574,-1.56364154815674,O88532,O88532,Zinc finger RNA-binding protein,Zfr,NA,116.86,32,12,4,4,18.4208850860596,19.1664867401123,18.2761859893799,18.0820865631104,20.3984851837158,20.2126865386963,19.5389862060547,15,MYD88,NONE
TRUE,2.41740761763799,-1.50985860824585,O88569,O88569,Heterogeneous nuclear ribonucleoproteins A2/B1,Hnrnpa2b1,NA,37.402,23,12,4,4,22.1748847961426,22.6528854370117,21.7224864959717,21.815185546875,23.9853858947754,23.4208850860596,23.3973865509033,15,MYD88,NONE
TRUE,2.54451938102222,-1.82208339373271,O88574,O88574,Histone deacetylase complex subunit SAP30,Sap30,NA,23.231,2,9,4,3,15.3591861724854,15.0726852416992,14.6606855392456,14.9991855621338,17.364086151123,16.9797859191895,16.1911849975586,15,MYD88,NONE
TRUE,1.44897395898937,-1.46020793914795,O88665,O88665,Bromodomain-containing protein 7,Brd7,NA,73.999,11,11,4,3,16.6299858093262,16.9804859161377,15.3997859954834,16.2133865356445,17.8280849456787,18.3850860595703,17.0851860046387,15,MYD88,NONE
TRUE,2.38428964597363,-1.93883299827576,O88700,O88700,Bloom syndrome protein homolog,Blm,NA,158.36,19,12,4,4,14.8912858963013,15.2087860107422,14.2992858886719,14.5809860229492,17.247486114502,16.8226852416992,15.9815855026245,15,MYD88,NONE
TRUE,2.43106532843489,-1.39485851923625,O88796,O88796,Ribonuclease P protein subunit p30,Rpp30,NA,29.473,8,12,4,4,16.2953853607178,16.4516849517822,15.4991855621338,15.9107856750488,17.4892864227295,17.6158847808838,17.1971855163574,15,MYD88,NONE
TRUE,1.52150560401985,-1.34019184112549,O88852,O88852,Testis-specific Y-encoded-like protein 1,Tspyl1,NA,42.993,3,11,4,3,14.3666858673096,15.2146854400635,13.5700855255127,14.1875858306885,15.9088859558105,15.9091854095459,15.2067861557007,15,MYD88,NONE
TRUE,2.18365334803925,-1.23100876808167,O88874,O88874,Cyclin-K,Ccnk,NA,61.363,1,11,4,3,12.1404857635498,12.3862857818604,11.7716856002808,11.4139862060547,13.2777862548828,13.3044862747192,12.8950862884521,15,MYD88,NONE
TRUE,0.997216577369143,-1.10238297780355,O88907;Q8C5D8,O88907,E3 SUMO-protein ligase PIAS1,Pias1,NA,71.617,3,11,4,3,13.3618860244751,13.3312854766846,11.4343862533569,12.9365863800049,13.9504852294922,14.040885925293,13.6138858795166,15,MYD88,NONE
TRUE,1.60894362954148,-2.11715006828308,O88939,O88939,Zinc finger and BTB domain-containing protein 7A,Zbtb7a,NA,60.28,9,11,4,3,16.3881855010986,17.191385269165,15.3986854553223,14.8614854812622,18.3960857391357,18.3818855285645,17.4532852172852,15,MYD88,NONE
TRUE,1.45706080594901,-1.03010781606038,O88942,O88942,"Nuclear factor of activated T-cells, cytoplasmic 1",Nfatc1,NA,77.832,10,11,4,3,15.9616861343384,16.7506866455078,15.8907861709595,15.6232852935791,17.3907852172852,17.2937850952148,16.5755863189697,15,MYD88,NONE
TRUE,2.61250420596402,-1.37415011723836,O88967,O88967,ATP-dependent zinc metalloprotease YME1L1,Yme1l1,NA,80.027,15,11,4,3,16.5932865142822,16.5021858215332,16.050085067749,15.9557857513428,17.9696865081787,17.6483860015869,17.3303852081299,15,MYD88,NONE
TRUE,2.0057048061023,1.32512537638346,P01831,P01831,Thy-1 membrane glycoprotein,Thy1,NA,18.08,5,10,4,3,19.7686862945557,20.5487861633301,19.8405857086182,19.3683853149414,18.8954849243164,18.4972858428955,18.2766857147217,15,MYD88,NONE
TRUE,1.81386856692246,-1.50630855560303,P84244;P02301,P84244;P02301,Histone H3.3;Histone H3.3C,H3f3a;H3f3c,NA,15.328,6,12,4,4,24.4575862884521,25.1323852539063,23.8548851013184,24.5971851348877,26.2821865081787,26.4124851226807,25.355785369873,15,MYD88,NONE
TRUE,1.48174199818962,-1.04693380991618,P03975,P03975,IgE-binding protein,Iap,NA,62.747,18,12,4,4,22.623685836792,23.1092853546143,22.0218849182129,22.0446853637695,23.9307861328125,23.3360862731934,23.2235851287842,15,MYD88,NONE
TRUE,2.38680386274284,1.3705248037974,P06800,P06800,Receptor-type tyrosine-protein phosphatase C,Ptprc,NA,144.84,10,11,4,3,15.2184858322144,15.3946857452393,15.042085647583,15.3039855957031,14.0822858810425,13.2586860656738,14.2668857574463,15,MYD88,NONE
TRUE,1.80893065371558,1.6360335350036599,P07091,P07091,Protein S100-A4,S100a4,NA,11.721,2,11,4,3,21.4862861633301,23.1634864807129,22.9803848266602,22.2337856292725,20.8807849884033,20.7885856628418,20.8204860687256,15,MYD88,NONE
TRUE,1.00459098393044,-1.31173388163249,P07356,P07356,Annexin A2,Anxa2,NA,38.676,19,12,4,4,15.8502855300903,17.8300857543945,15.6237859725952,16.5497856140137,18.3237857818604,17.8131866455078,17.1886863708496,15,MYD88,NONE
TRUE,2.25747191390495,-1.70897491772969,P08775,P08775,DNA-directed RNA polymerase II subunit RPB1,Polr2a,NA,217.17,34,12,4,4,16.3983860015869,16.5769863128662,15.5250854492188,15.9827852249146,18.1808853149414,18.0468864440918,17.2615852355957,15,MYD88,NONE
TRUE,2.84090936206636,-1.22870842615763,P09405,P09405,Nucleolin,Ncl,NA,76.722,25,12,4,4,23.346586227417,22.8519859313965,23.0795860290527,22.8202857971191,24.3471851348877,24.461986541748,23.9507865905762,15,MYD88,NONE
